geo_key,year,net_interprovincial,net_intraprovincial,geo_name,geo_type,province,avg_rent,share_25_44,share_65plus,population,intl_inmigration,natural_increase_rate,unemployment_rate,participation_rate,rd_provincial,rent_deviation,log_population
"fredericton, new brunswick",2002,-146,320,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,591.5,0.3097480274879104,0.11555103079664036,90367.0,149,2.921420430024235,10.1,63.3,211.0,70.125,11.41163443548761
"fredericton, new brunswick",2003,-49,149,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,602.625,0.30564962463696643,0.11701463093868157,91245.0,185,3.72623157433284,10.2,63.1,216.0,87.5,11.421303475422915
"fredericton, new brunswick",2004,-249,152,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,630.875,0.30252310766924806,0.11787898206779698,92069.0,236,3.736328188641128,9.8,63.8,227.0,70.75,11.430293574921723
"fredericton, new brunswick",2005,-526,463,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,652.875,0.29932545464357024,0.11983163347903512,92655.0,421,4.1767848470131135,9.7,63.2,259.0,106.5,11.436638196798109
"fredericton, new brunswick",2006,-415,339,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,662.0,0.2957678691750714,0.12369116247232591,93499.0,503,3.7540508454635875,9.2,63.5,273.0,91.75,11.445706020032418
"fredericton, new brunswick",2007,-94,524,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,681.0,0.2940970639069442,0.12642483750225322,94309.0,487,4.156549215875474,7.7,63.8,324.0,106.0,11.45433190415227
"fredericton, new brunswick",2008,-55,469,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,684.75,0.2899829403330298,0.12916156446565566,95547.0,577,4.312013982647284,8.7,65.0,320.0,94.5,11.467373552001263
"fredericton, new brunswick",2009,-7,496,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,699.25,0.28729804498287687,0.1313594619332147,97237.0,467,4.607299690447053,9.0,64.7,335.0,87.25,11.484906576452703
"fredericton, new brunswick",2010,-20,436,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,717.375,0.28265489950003037,0.1339088719308544,98806.0,536,3.5119324737364126,9.4,64.2,290.0,89.25,11.500913610636983
"fredericton, new brunswick",2011,-387,774,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,734.125,0.28074167215535994,0.13630920304173402,100206.0,749,3.762249765483105,9.6,63.5,296.0,89.25,11.514983346079672
"fredericton, new brunswick",2012,-576,1091,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,758.5,0.27854503783612905,0.1416928457115761,101226.0,717,3.200758698358129,10.5,63.5,283.0,75.125,11.52511091983403
"fredericton, new brunswick",2013,-775,718,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,760.125,0.2770074169622702,0.14680503845289397,102333.0,762,3.2833983172583623,10.4,63.7,289.0,58.5,11.535987480566929
"fredericton, new brunswick",2014,-780,931,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,788.375,0.2745675127002166,0.15212091189012247,102951.0,914,2.5643267185360026,10.1,63.4,302.0,74.625,11.542008425861892
"fredericton, new brunswick",2015,-716,960,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,794.0,0.27029966981449927,0.1563038476718553,103881.0,1433,3.061195021226211,10.1,62.8,309.0,88.625,11.551001292222457
"fredericton, new brunswick",2016,-278,482,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,810.625,0.2673352898158437,0.16083046034323922,105291.0,1103,2.4788443456705704,9.7,62.8,362.0,58.25,11.564483224383821
"fredericton, new brunswick",2017,-372,636,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,829.25,0.26730142020621656,0.1658285789478631,106393.0,1262,1.4662618781310799,8.3,61.9,327.0,81.75,11.574895064251775
"fredericton, new brunswick",2018,-189,436,"Fredericton (CMA), New Brunswick",CMA,New Brunswick,862.5,0.26786378169380626,0.16978028106178897,107592.0,1444,1.031675217488289,8.1,61.5,364.0,96.375,11.586101574503385
"greater sudbury, ontario",2001,-154,-261,"Greater Sudbury (CMA), Ontario",CMA,Ontario,549.5,0.2943902085397385,0.1341009593311263,165532.0,135,0.20539835198028175,6.3,67.3,11733.0,-122.0,12.016919808583202
"greater sudbury, ontario",2002,-55,220,"Greater Sudbury (CMA), Ontario",CMA,Ontario,564.25,0.2897665350802838,0.1364401443413819,165164.0,182,-0.3027294083456443,7.1,67.8,11392.0,-134.375,12.014694198645964
"greater sudbury, ontario",2003,-102,310,"Greater Sudbury (CMA), Ontario",CMA,Ontario,569.625,0.28628116544259763,0.13758093351372247,165568.0,121,0.09059721685349827,6.9,68.5,11983.0,-142.5,12.017137265545701
"greater sudbury, ontario",2004,-174,591,"Greater Sudbury (CMA), Ontario",CMA,Ontario,574.875,0.28209762739640193,0.1397052621431756,165978.0,152,-0.1506223716396149,6.8,68.4,12956.0,-143.75,12.019610528435306
"greater sudbury, ontario",2005,-55,846,"Greater Sudbury (CMA), Ontario",CMA,Ontario,592.125,0.2785958595859586,0.14122412241224122,166650.0,123,0.04200420042004201,6.6,68.0,13664.0,-148.875,12.023651083735885
"greater sudbury, ontario",2006,-80,413,"Greater Sudbury (CMA), Ontario",CMA,Ontario,615.0,0.27598732790243435,0.14334714877804774,167928.0,128,0.6133581058548903,6.4,67.7,13825.0,-128.625,12.031290595093843
"greater sudbury, ontario",2007,-29,388,"Greater Sudbury (CMA), Ontario",CMA,Ontario,655.0,0.2718342879188058,0.14565688340208327,168485.0,171,0.7893877793275366,6.4,67.7,14059.0,-102.0,12.034602004040456
"greater sudbury, ontario",2008,-263,-144,"Greater Sudbury (CMA), Ontario",CMA,Ontario,708.375,0.2678951224123263,0.1481531808299461,169264.0,134,1.5301540788354289,6.6,67.6,14194.0,-69.5,12.039214905226556
"greater sudbury, ontario",2009,-388,-669,"Greater Sudbury (CMA), Ontario",CMA,Ontario,730.125,0.2633924092467673,0.15087669599806425,169443.0,125,1.8059170340468476,9.2,67.1,13807.0,-58.5,12.040271866060932
"greater sudbury, ontario",2010,-173,-213,"Greater Sudbury (CMA), Ontario",CMA,Ontario,738.5,0.25752357960260824,0.15383841611341878,169002.0,139,-0.20709814085040415,8.8,67.0,13919.0,-63.125,12.037665828154712
"greater sudbury, ontario",2011,-234,430,"Greater Sudbury (CMA), Ontario",CMA,Ontario,776.5,0.254899755530168,0.15694608049154418,168937.0,146,1.3614542699349461,8.0,66.7,14412.0,-42.625,12.037281143339987
"greater sudbury, ontario",2012,-277,373,"Greater Sudbury (CMA), Ontario",CMA,Ontario,810.75,0.2551600500082561,0.16183685985893898,169572.0,164,0.6663836010662137,8.0,66.2,14635.0,-26.75,12.041032894370746
"greater sudbury, ontario",2013,-418,26,"Greater Sudbury (CMA), Ontario",CMA,Ontario,807.0,0.25513234420666986,0.16619327370346193,170049.0,281,0.25874894883239535,7.6,66.3,14241.0,-47.25,12.043841909794704
"greater sudbury, ontario",2014,-336,-42,"Greater Sudbury (CMA), Ontario",CMA,Ontario,822.375,0.25388540054492703,0.1704986141433876,169931.0,161,1.188717773684613,7.4,65.9,15137.0,-55.875,12.04314775128692
"greater sudbury, ontario",2015,-16,-198,"Greater Sudbury (CMA), Ontario",CMA,Ontario,855.25,0.252786289397691,0.17481723705956043,170029.0,212,0.49991472043004426,6.8,65.3,14708.0,-68.875,12.043724289719174
"greater sudbury, ontario",2016,25,-161,"Greater Sudbury (CMA), Ontario",CMA,Ontario,863.125,0.2517813195827962,0.17899332005156451,170660.0,159,-0.5801007851869214,6.6,65.0,15588.0,-90.375,12.047428552090576
"greater sudbury, ontario",2017,-44,209,"Greater Sudbury (CMA), Ontario",CMA,Ontario,928.125,0.25157100841559654,0.1823068635159139,171705.0,219,-0.8910631606534463,6.1,65.2,15887.0,-68.625,12.053533167020687
"greater sudbury, ontario",2018,30,102,"Greater Sudbury (CMA), Ontario",CMA,Ontario,930.0,0.2510970706490523,0.18478460654796094,174100.0,268,-1.3497989661114302,5.7,64.9,17095.0,-129.5,12.06738512575628
"guelph, ontario",2001,-62,431,"Guelph (CMA), Ontario",CMA,Ontario,736.375,0.3288083877546255,0.11948035774053692,128473.0,788,4.319973846644821,6.3,67.3,11733.0,64.875,11.76347404450828
"guelph, ontario",2002,-41,441,"Guelph (CMA), Ontario",CMA,Ontario,767.25,0.32491881624900437,0.11972305618528277,130568.0,555,5.047178481710679,7.1,67.8,11392.0,68.625,11.779649442830532
"guelph, ontario",2003,-16,771,"Guelph (CMA), Ontario",CMA,Ontario,781.625,0.32079157145335113,0.11975384058462861,132597.0,644,4.524989253150524,6.9,68.5,11983.0,69.5,11.795069732043574
"guelph, ontario",2004,-85,904,"Guelph (CMA), Ontario",CMA,Ontario,791.25,0.31671597742827695,0.11969538555083457,134859.0,760,4.61963977190992,6.8,68.4,12956.0,72.625,11.811985067163944
"guelph, ontario",2005,-288,518,"Guelph (CMA), Ontario",CMA,Ontario,814.875,0.3132007022502604,0.11962294114647454,137273.0,796,5.937074297203383,6.6,68.0,13664.0,73.875,11.82972692274573
"guelph, ontario",2006,-428,585,"Guelph (CMA), Ontario",CMA,Ontario,826.125,0.30802805475990497,0.12019468912196067,139299.0,731,5.161558948736173,6.4,67.7,13825.0,82.5,11.844377980991233
"guelph, ontario",2007,-367,926,"Guelph (CMA), Ontario",CMA,Ontario,811.25,0.3029628678620847,0.12194547866649548,140202.0,765,6.048415857120441,6.4,67.7,14059.0,54.25,11.850839518816112
"guelph, ontario",2008,-414,678,"Guelph (CMA), Ontario",CMA,Ontario,829.625,0.29713349250526255,0.12346891202689911,141566.0,660,5.799415113798511,6.6,67.6,14194.0,51.75,11.860521318415666
"guelph, ontario",2009,-136,859,"Guelph (CMA), Ontario",CMA,Ontario,843.375,0.29030947762082515,0.126340264306074,142789.0,660,5.2805188074711635,9.2,67.1,13807.0,54.75,11.86912329510827
"guelph, ontario",2010,-112,652,"Guelph (CMA), Ontario",CMA,Ontario,841.0,0.2847601826256244,0.1290087918026313,144339.0,539,4.2815870970423795,8.8,67.0,13919.0,39.375,11.879919978515803
"guelph, ontario",2011,-85,780,"Guelph (CMA), Ontario",CMA,Ontario,850.875,0.28209072057349244,0.13084856558221294,145634.0,600,5.589354134336761,8.0,66.7,14412.0,31.75,11.88885190396751
"guelph, ontario",2012,-145,515,"Guelph (CMA), Ontario",CMA,Ontario,885.125,0.28183003709534654,0.1350567916917235,147997.0,649,4.108191382257749,8.0,66.2,14635.0,47.625,11.904947282270538
"guelph, ontario",2013,-227,934,"Guelph (CMA), Ontario",CMA,Ontario,898.375,0.2815112851805562,0.13854338628935778,149621.0,689,4.3175757413732025,7.6,66.3,14241.0,44.125,11.91586070900251
"guelph, ontario",2014,-129,931,"Guelph (CMA), Ontario",CMA,Ontario,926.375,0.28011708629180593,0.1420396484774167,151683.0,667,3.2765702155152523,7.4,65.9,15137.0,48.125,11.929548095774269
"guelph, ontario",2015,101,1575,"Guelph (CMA), Ontario",CMA,Ontario,953.875,0.2783181838884515,0.14486859998308294,153691.0,727,4.131666785953635,6.8,65.3,14708.0,29.75,11.942699372184393
"guelph, ontario",2016,244,1272,"Guelph (CMA), Ontario",CMA,Ontario,994.0,0.2766965893258177,0.14711514603996614,157183.0,726,3.7472245726319002,6.6,65.0,15588.0,40.5,11.965166010635784
"guelph, ontario",2017,91,1008,"Guelph (CMA), Ontario",CMA,Ontario,1027.25,0.27839105922763874,0.14972433448245823,160702.0,920,3.310475289666588,6.1,65.2,15887.0,30.5,11.987306997198875
"guelph, ontario",2018,79,879,"Guelph (CMA), Ontario",CMA,Ontario,1067.0,0.2802858902664366,0.1531964458863635,163979.0,971,2.7442538373816157,5.7,64.9,17095.0,7.5,12.007493649826902
"halifax, nova scotia",2001,362,927,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,650.875,0.33424026789451655,0.10776781794607397,391796.0,1327,3.443118357512583,9.7,62.0,376.0,0.0,12.878496575150008
"halifax, nova scotia",2002,673,344,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,684.0,0.330488241012648,0.10846022495454065,397058.0,1055,3.3194142921185317,9.6,62.6,400.0,0.0,12.891837644716272
"halifax, nova scotia",2003,-457,-71,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,701.625,0.3253136509267299,0.10954826281801759,400764.0,1392,3.428451657334491,9.1,63.0,410.0,0.0,12.901128004359421
"halifax, nova scotia",2004,-1642,637,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,733.125,0.31984646378542597,0.11132862350174574,403553.0,1413,3.0702286936288417,8.8,63.9,448.0,0.0,12.908063108747932
"halifax, nova scotia",2005,-708,411,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,722.0,0.31386408822040285,0.11326887217673717,404895.0,1781,3.3564257400066686,8.4,63.4,466.0,0.0,12.911383053215925
"halifax, nova scotia",2006,-1011,1246,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,762.375,0.3084593219299859,0.11612040953957452,407775.0,2293,3.0433449819140455,8.2,62.8,502.0,0.0,12.918470830682232
"halifax, nova scotia",2007,-180,1417,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,778.75,0.302781792613137,0.11818590206839977,409592.0,2176,3.8428484931346314,8.2,63.5,509.0,0.0,12.922916821266698
"halifax, nova scotia",2008,-125,1391,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,794.5,0.29766940948693127,0.12045256534365925,413200.0,1951,3.5285575992255565,7.9,63.9,525.0,0.0,12.93168701622762
"halifax, nova scotia",2009,927,1174,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,829.75,0.2937635017035224,0.12239706337199126,417077.0,1893,3.627627512425763,9.4,64.5,520.0,0.0,12.941026136012983
"halifax, nova scotia",2010,605,1253,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,849.375,0.2911075932868538,0.12418656896805047,421978.0,1800,3.042812658479826,9.6,64.5,524.0,0.0,12.95270845895777
"halifax, nova scotia",2011,-724,1269,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,882.0,0.28978210688715067,0.12702564981648512,425851.0,1733,3.4988763675557886,9.0,64.3,504.0,0.0,12.961844798811157
"halifax, nova scotia",2012,-882,1323,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,901.25,0.2870123466022889,0.1326950087755994,427891.0,1729,2.6782521716979324,9.3,64.6,510.0,0.0,12.966623769232088
"halifax, nova scotia",2013,-946,1349,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,924.875,0.2843050393796252,0.1385654531804468,428902.0,2173,2.45044322479261,9.1,64.1,525.0,0.0,12.968983733585729
"halifax, nova scotia",2014,-1194,1191,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,947.375,0.2818205271830963,0.14363310548077973,430249.0,2073,2.098784657256612,9.1,63.2,590.0,0.0,12.972119389840985
"halifax, nova scotia",2015,157,1255,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,976.375,0.27893540727930993,0.1480298977437977,432541.0,4545,2.1431494355448386,8.9,62.6,616.0,0.0,12.977432398548915
"halifax, nova scotia",2016,1629,954,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,988.875,0.27832163681276284,0.1519718187670939,438022.0,3621,1.7259407061745757,8.4,61.7,640.0,0.0,12.990024416407685
"halifax, nova scotia",2017,1563,958,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,1020.875,0.28092229063652246,0.1557914875843764,445326.0,4397,1.2305591858548568,8.7,61.7,671.0,0.0,13.006561877209167
"halifax, nova scotia",2018,1726,971,"Halifax (CMA), Nova Scotia",CMA,Nova Scotia,1057.625,0.28343303679830467,0.15923489547692105,453010.0,5454,1.2560429129599788,7.9,61.3,657.0,0.0,13.023669479276709
"hamilton, ontario",2001,64,2667,"Hamilton (CMA), Ontario",CMA,Ontario,680.25,0.30616085003655946,0.13862710507073966,689288.0,4430,3.030663525260849,6.3,67.3,11733.0,8.75,13.443414459756587
"hamilton, ontario",2002,152,2570,"Hamilton (CMA), Ontario",CMA,Ontario,707.125,0.3023907101866165,0.13961248469239967,697366.0,3314,2.725971727901848,7.1,67.8,11392.0,8.5,13.455065659525925
"hamilton, ontario",2003,-464,2140,"Hamilton (CMA), Ontario",CMA,Ontario,716.625,0.29829151064186166,0.14069912361139106,704482.0,4028,3.158348971300899,6.9,68.5,11983.0,4.5,13.465218059958978
"hamilton, ontario",2004,-755,1822,"Hamilton (CMA), Ontario",CMA,Ontario,728.0,0.2935577548097351,0.1419635143919206,710746.0,3805,3.00670000253255,6.8,68.4,12956.0,9.375,13.474070401639514
"hamilton, ontario",2005,-1191,1769,"Hamilton (CMA), Ontario",CMA,Ontario,722.875,0.28905590790980973,0.14327903662932023,715820.0,4248,2.835908468609427,6.6,68.0,13664.0,-18.125,13.481184017689303
"hamilton, ontario",2006,-1122,902,"Hamilton (CMA), Ontario",CMA,Ontario,719.25,0.2834851918809292,0.14521864434806897,719639.0,3824,2.3595163686237126,6.4,67.7,13825.0,-24.375,13.486504976365909
"hamilton, ontario",2007,-968,1266,"Hamilton (CMA), Ontario",CMA,Ontario,750.875,0.27796308249784607,0.14728216152723103,721934.0,3836,2.705233442392241,6.4,67.7,14059.0,-6.125,13.489689000954181
"hamilton, ontario",2008,-994,1476,"Hamilton (CMA), Ontario",CMA,Ontario,767.375,0.27257514719553766,0.14946803016217333,726075.0,3664,2.6305822401267087,6.6,67.6,14194.0,-10.5,13.495408594256382
"hamilton, ontario",2009,-439,3149,"Hamilton (CMA), Ontario",CMA,Ontario,762.125,0.26677032278021023,0.1516709757863516,730621.0,3954,2.69496770555459,9.2,67.1,13807.0,-26.5,13.501650136428728
"hamilton, ontario",2010,-492,2600,"Hamilton (CMA), Ontario",CMA,Ontario,795.5,0.2627232451701994,0.1534643526670049,737194.0,3455,2.382005279478672,8.8,67.0,13919.0,-6.125,13.510606365840724
"hamilton, ontario",2011,-577,3685,"Hamilton (CMA), Ontario",CMA,Ontario,819.125,0.26023867222912966,0.156440903770019,742357.0,3623,2.4907153835688223,8.0,66.7,14412.0,0.0,13.517585538518064
"hamilton, ontario",2012,-879,3491,"Hamilton (CMA), Ontario",CMA,Ontario,823.375,0.25957224509864174,0.16060448971629973,748466.0,3592,1.9773777299169235,8.0,66.2,14635.0,-14.125,13.525781057628414
"hamilton, ontario",2013,-773,3588,"Hamilton (CMA), Ontario",CMA,Ontario,854.25,0.258672994083971,0.16455664285922825,753546.0,3378,1.8764614237219757,7.6,66.3,14241.0,0.0,13.532545343625918
"hamilton, ontario",2014,-390,2946,"Hamilton (CMA), Ontario",CMA,Ontario,878.25,0.25832769425790425,0.16824231008187543,758103.0,2860,1.9601558099624985,7.4,65.9,15137.0,0.0,13.538574539298141
"hamilton, ontario",2015,2,3079,"Hamilton (CMA), Ontario",CMA,Ontario,930.125,0.25769847119023703,0.17119443344340204,762554.0,4368,2.022151873834509,6.8,65.3,14708.0,6.0,13.54442860462824
"hamilton, ontario",2016,163,2543,"Hamilton (CMA), Ontario",CMA,Ontario,953.5,0.2579708527163981,0.17377653056986211,770432.0,3297,1.3849372819405217,6.6,65.0,15588.0,0.0,13.554706675467388
"hamilton, ontario",2017,-249,1670,"Hamilton (CMA), Ontario",CMA,Ontario,996.75,0.2598089824667605,0.17595313183339126,779719.0,4179,1.0991139115501867,6.1,65.2,15887.0,0.0,13.566688877347588
"hamilton, ontario",2018,26,2980,"Hamilton (CMA), Ontario",CMA,Ontario,1077.375,0.261503956645617,0.17797674471707256,788294.0,4493,1.2203568719284936,5.7,64.9,17095.0,17.875,13.577626395703545
"kamloops, british columbia",2001,-807,400,"Kamloops (CMA), British Columbia",CMA,British Columbia,563.5,0.291114415637594,0.12429689015322945,92802.0,82,1.0344604642141333,7.7,64.0,1760.0,-33.625,11.438223470266195
"kamloops, british columbia",2002,-409,304,"Kamloops (CMA), British Columbia",CMA,British Columbia,565.5,0.28423339674852993,0.12812391905914908,92512.0,72,0.7674680041508128,8.5,65.0,1949.0,-47.125,11.435093644816073
"kamloops, british columbia",2003,-210,559,"Kamloops (CMA), British Columbia",CMA,British Columbia,568.125,0.2759654153819617,0.13206408072619072,92758.0,81,0.6899674421613231,8.0,65.5,2050.0,-54.625,11.437749230119346
"kamloops, british columbia",2004,-189,724,"Kamloops (CMA), British Columbia",CMA,British Columbia,580.75,0.26913728303583856,0.1364478375860629,93391.0,90,0.8673212622201283,7.2,65.3,2263.0,-47.0,11.444550259830995
"kamloops, british columbia",2005,-40,977,"Kamloops (CMA), British Columbia",CMA,British Columbia,597.25,0.2640892540577264,0.13965584960139274,94203.0,162,0.6475377641901001,5.9,65.4,2414.0,-52.375,11.453207307191104
"kamloops, british columbia",2006,359,1161,"Kamloops (CMA), British Columbia",CMA,British Columbia,646.25,0.259277859736129,0.14295280245247288,95577.0,152,1.4020109440555784,4.9,65.8,2432.0,0.0,11.467687484320034
"kamloops, british columbia",2007,281,816,"Kamloops (CMA), British Columbia",CMA,British Columbia,701.875,0.2564591926778715,0.14473927230191466,97458.0,256,2.5036425947587677,4.4,66.2,2838.0,-1.5,11.48717679494745
"kamloops, british columbia",2008,-9,245,"Kamloops (CMA), British Columbia",CMA,British Columbia,746.5,0.2550143555130207,0.14831007908124716,99265.0,220,2.5285851004885913,4.8,66.4,2947.0,0.0,11.50554832063118
"kamloops, british columbia",2009,6,-121,"Kamloops (CMA), British Columbia",CMA,British Columbia,781.75,0.2538845616137408,0.1519273017775115,100140.0,287,2.296784501697623,7.8,66.2,2911.0,0.0,11.514324485883936
"kamloops, british columbia",2010,-81,-58,"Kamloops (CMA), British Columbia",CMA,British Columbia,789.5,0.25378177987158845,0.15543562526089807,100614.0,213,1.2224938875305624,7.8,65.8,3020.0,0.0,11.519046691975165
"kamloops, british columbia",2011,-249,576,"Kamloops (CMA), British Columbia",CMA,British Columbia,797.0,0.2541665427361867,0.15849221220863943,100863.0,209,1.3384491835459982,7.6,65.2,3046.0,0.0,11.521518439388247
"kamloops, british columbia",2012,-287,493,"Kamloops (CMA), British Columbia",CMA,British Columbia,821.625,0.2560966062551376,0.16354170744118685,102188.0,213,0.5088660116647746,6.9,65.3,3025.0,0.0,11.5345695330281
"kamloops, british columbia",2013,-56,510,"Kamloops (CMA), British Columbia",CMA,British Columbia,825.75,0.25859937810224615,0.16825038144349808,103554.0,255,0.7242598064777798,6.7,64.8,3228.0,0.0,11.547848494759458
"kamloops, british columbia",2014,260,443,"Kamloops (CMA), British Columbia",CMA,British Columbia,846.125,0.2595798223205094,0.17194112937049605,104908.0,202,0.7625729210355741,6.2,64.1,3282.0,0.0,11.560839054584227
"kamloops, british columbia",2015,531,651,"Kamloops (CMA), British Columbia",CMA,British Columbia,904.375,0.25786531154836095,0.17687876530871996,106067.0,346,0.8390922718658961,6.2,64.1,3569.0,31.75,11.571826248890337
"kamloops, british columbia",2016,452,828,"Kamloops (CMA), British Columbia",CMA,British Columbia,891.875,0.25683135650234545,0.181214115218373,108507.0,283,0.06451196696987291,6.1,65.2,4196.0,0.0,11.594569966010608
"kamloops, british columbia",2017,292,1138,"Kamloops (CMA), British Columbia",CMA,British Columbia,911.75,0.25812898347196717,0.18420294551870656,111084.0,348,0.10802635843145728,5.3,66.1,4219.0,0.0,11.618041950855211
"kamloops, british columbia",2018,110,870,"Kamloops (CMA), British Columbia",CMA,British Columbia,1016.5,0.25954623809440897,0.18652818164405982,114862.0,355,-0.7400184569309257,4.6,65.7,4749.0,0.0,11.651486686768868
"kelowna, british columbia",2001,-28,2063,"Kelowna (CMA), British Columbia",CMA,British Columbia,597.125,0.2764321464692306,0.1790669329114909,154244.0,276,-0.35009465522159694,7.7,64.0,1760.0,0.0,11.94629104311806
"kelowna, british columbia",2002,829,2243,"Kelowna (CMA), British Columbia",CMA,British Columbia,612.625,0.26872720980755305,0.18126413873099081,156043.0,207,-0.1730292291227418,8.5,65.0,1949.0,0.0,11.957886889275308
"kelowna, british columbia",2003,1272,1487,"Kelowna (CMA), British Columbia",CMA,British Columbia,623.875,0.261913928140916,0.18299894603310846,158449.0,385,-0.6500514361087796,8.0,65.5,2050.0,1.125,11.97318805395999
"kelowna, british columbia",2004,1209,1249,"Kelowna (CMA), British Columbia",CMA,British Columbia,637.375,0.2569554343306461,0.18390397994203547,161133.0,400,-0.5213084842955819,7.2,65.3,2263.0,9.625,11.989985389901088
"kelowna, british columbia",2005,1547,1810,"Kelowna (CMA), British Columbia",CMA,British Columbia,664.75,0.25314405837132276,0.1839686633015974,163642.0,379,-0.12832891311521494,5.9,65.4,2414.0,15.125,12.00543639391927
"kelowna, british columbia",2006,2214,1184,"Kelowna (CMA), British Columbia",CMA,British Columbia,707.5,0.25018851664332653,0.18460866338707554,167094.0,456,0.38900259734041914,4.9,65.8,2432.0,61.25,12.026311807296096
"kelowna, british columbia",2007,2211,1093,"Kelowna (CMA), British Columbia",CMA,British Columbia,775.375,0.24878619479379935,0.1838900263234864,170950.0,611,0.2690845276396607,4.4,66.2,2838.0,72.0,12.049126395067447
"kelowna, british columbia",2008,1207,1040,"Kelowna (CMA), British Columbia",CMA,British Columbia,855.125,0.2483967312162,0.18349504028873115,175111.0,545,0.7937822295572523,4.8,66.4,2947.0,108.625,12.073175337545774
"kelowna, british columbia",2009,1244,1049,"Kelowna (CMA), British Columbia",CMA,British Columbia,807.375,0.24827663572370082,0.1835319853044283,178285.0,641,1.2227613091398604,7.8,66.2,2911.0,25.625,12.091138672437914
"kelowna, british columbia",2010,873,1086,"Kelowna (CMA), British Columbia",CMA,British Columbia,812.5,0.24874324771249035,0.18436225333480322,181420.0,499,0.34174842905964065,7.8,65.8,3020.0,23.0,12.108570064168935
"kelowna, british columbia",2011,452,1496,"Kelowna (CMA), British Columbia",CMA,British Columbia,825.875,0.24834893204623534,0.18736967043975847,183669.0,597,0.19056019252024023,7.6,65.2,3046.0,28.875,12.120890503560473
"kelowna, british columbia",2012,471,1464,"Kelowna (CMA), British Columbia",CMA,British Columbia,847.5,0.2470016642508187,0.1916357974982552,186270.0,532,0.05905406130885275,6.9,65.3,3025.0,25.875,12.134952513027049
"kelowna, british columbia",2013,1612,1457,"Kelowna (CMA), British Columbia",CMA,British Columbia,876.375,0.24695089729226996,0.19550191295525166,189236.0,651,0.10040372867741867,6.7,64.8,3228.0,50.625,12.150750192341391
"kelowna, british columbia",2014,2596,1401,"Kelowna (CMA), British Columbia",CMA,British Columbia,891.25,0.24665194158937725,0.19825575079789573,193321.0,529,0.11897310690509567,6.2,64.1,3282.0,45.125,12.172107298716178
"kelowna, british columbia",2015,2771,1238,"Kelowna (CMA), British Columbia",CMA,British Columbia,872.625,0.24672740495333523,0.20175447456668416,198008.0,721,-0.2878671568825502,6.2,64.1,3569.0,0.0,12.196062712900854
"kelowna, british columbia",2016,2172,1726,"Kelowna (CMA), British Columbia",CMA,British Columbia,967.5,0.24590445612846532,0.20389598275870532,203697.0,539,-2.0029750069956846,6.1,65.2,4196.0,75.625,12.224388874565944
"kelowna, british columbia",2017,1946,1536,"Kelowna (CMA), British Columbia",CMA,British Columbia,1055.0,0.24882465026762546,0.2063397071918956,208874.0,725,-0.32555511935425185,5.3,66.1,4219.0,143.25,12.249486478333871
"kelowna, british columbia",2018,1871,1549,"Kelowna (CMA), British Columbia",CMA,British Columbia,1132.375,0.2523368399503087,0.2083591172816817,214927.0,835,-1.7820004001358603,4.6,65.7,4749.0,115.875,12.27805371457106
"kingston, ontario",2001,503,772,"Kingston (CMA), Ontario",CMA,Ontario,653.875,0.30282676722049834,0.13751522055068935,152754.0,486,0.9426921717270906,6.3,67.3,11733.0,-17.625,11.936584063270358
"kingston, ontario",2002,433,523,"Kingston (CMA), Ontario",CMA,Ontario,661.625,0.29859304074951737,0.13862325905742123,154873.0,385,0.5617505956493385,7.1,67.8,11392.0,-37.0,11.950360705208029
